Sample Number,Time (s),D0,D1,D2,D3,D4,D5,,
8149,7.148000002,0,0,0,0,0,0,,
8150,7.149000002,0,0,0,0,0,0,,
8151,7.150000002,0,0,0,0,0,0,,
8152,7.151000002,0,0,0,0,0,0,,
8153,7.152000002,0,0,0,0,0,0,,
8154,7.153000002,0,0,0,0,0,0,,
8155,7.154000002,0,0,0,0,0,0,,
8156,7.155000002,0,0,0,0,0,0,,
8157,7.156000002,0,0,0,0,0,0,,
8158,7.157000002,0,0,0,0,0,0,,
8159,7.158000002,0,0,0,0,0,0,,
8160,7.159000002,0,0,0,0,0,0,,
8161,7.160000002,0,0,0,0,0,0,,
8162,7.161000002,0,0,0,0,0,0,,
8163,7.162000002,0,0,0,0,0,0,,
8164,7.163000002,0,0,0,0,0,0,,
8165,7.164000002,0,0,0,0,0,0,,
8166,7.165000002,0,0,0,0,0,0,,
8167,7.166000002,0,0,0,0,0,0,,
8168,7.167000002,0,0,0,0,0,0,,
8169,7.168000002,0,0,0,0,0,0,,
8170,7.169000002,0,0,0,0,0,0,,
8171,7.170000002,0,0,0,0,0,0,,
8172,7.171000002,0,0,0,0,0,0,,
8173,7.172000002,0,0,0,0,0,0,,
8174,7.173000002,0,0,0,0,0,0,,
8175,7.174000002,0,0,0,0,0,0,,
8176,7.175000002,0,0,0,0,0,0,,
8177,7.176000002,0,0,0,0,0,0,,
8178,7.177000002,0,0,0,0,0,0,,
8179,7.178000002,0,0,0,0,0,0,,
8180,7.179000002,0,0,0,0,0,0,,
8181,7.180000002,0,0,0,0,0,0,,
8182,7.181000002,0,0,0,0,0,0,,
8183,7.182000002,0,0,0,0,0,0,,
8184,7.183000002,0,0,0,0,0,0,,
8185,7.184000002,0,0,0,0,0,0,,
8186,7.185000002,0,0,0,0,0,0,,
8187,7.186000002,0,0,0,0,0,0,,
8188,7.187000002,0,0,0,0,0,0,,
8189,7.188000002,0,0,0,0,0,0,,
8190,7.189000002,0,0,0,0,0,0,,
8191,7.190000002,0,0,0,0,0,0,,
8192,7.191000002,0,0,0,0,0,0,,
8193,7.192000002,0,0,0,0,0,0,,
8194,7.193000002,0,0,0,0,0,0,,
8195,7.194000002,0,0,0,0,0,0,,
8196,7.195000002,0,0,0,0,0,0,,
8197,7.196000002,0,0,0,0,0,0,,
8198,7.197000002,0,0,0,0,0,0,,
8199,7.198000002,0,0,0,0,0,0,,
8200,7.199000002,0,0,0,0,0,0,,
8201,7.200000002,0,0,0,0,0,0,,
8202,7.201000002,0,0,0,0,0,0,,
8203,7.202000002,0,0,0,0,0,0,,
8204,7.203000002,0,0,0,0,0,0,,
8205,7.204000002,1,0,0,0,0,0,,
8206,7.205000002,1,0,0,0,0,0,,
8207,7.206000002,1,0,0,0,0,0,,
8208,7.207000002,1,0,0,0,0,0,,
8209,7.208000002,1,1,0,0,0,0,,
8210,7.209000002,1,1,0,0,0,0,,
8211,7.210000002,1,1,0,0,0,0,,
8212,7.211000002,1,1,0,0,0,0,,
8213,7.212000002,1,1,0,0,0,0,,
8214,7.213000002,1,1,0,0,0,0,,
8215,7.214000002,1,1,0,0,0,0,,
8216,7.215000002,0,1,0,0,0,0,,
8217,7.216000002,0,1,0,0,0,0,,
8218,7.217000002,0,1,0,0,0,0,,
8219,7.218000002,0,0,0,0,0,0,,
8220,7.219000002,0,0,0,0,0,0,,
8221,7.220000002,0,0,0,0,0,0,,
8222,7.221000002,0,0,0,0,0,0,,
8223,7.222000002,0,0,0,0,0,0,,
8224,7.223000002,0,0,0,0,0,0,,
8225,7.224000002,0,0,0,0,0,0,,
8226,7.225000002,0,0,0,0,0,0,,
8227,7.226000002,0,0,0,0,0,0,,
8228,7.227000002,0,0,0,0,0,0,,
8229,7.228000002,0,0,0,0,0,0,,
8230,7.229000002,0,0,0,0,0,0,,
8231,7.230000002,0,0,0,0,0,0,,
8232,7.231000002,0,0,0,0,0,0,,
8233,7.232000002,0,0,0,1,0,0,,
8234,7.233000002,0,0,0,1,0,0,,
8235,7.234000002,0,0,0,1,0,1,,
8236,7.235000002,0,0,0,1,0,1,,
8237,7.236000002,0,0,0,1,0,1,,
8238,7.237000002,0,0,1,1,0,1,,
8239,7.238000002,0,0,1,0,0,0,,
8240,7.239000002,0,0,1,0,1,0,,
8241,7.240000002,0,0,1,0,1,0,,
8242,7.241000002,0,0,0,0,1,0,,
8243,7.242000002,0,0,0,0,1,0,,
8244,7.243000002,0,0,0,0,1,0,,
8245,7.244000002,0,0,0,0,1,0,,
8246,7.245000002,0,0,0,0,1,0,,
8247,7.246000002,0,0,0,0,0,0,,
8248,7.247000002,0,0,0,0,0,0,,
8249,7.248000002,0,0,0,0,0,0,,
8250,7.249000002,0,0,0,0,0,0,,
8251,7.250000002,0,0,0,0,0,0,,
8252,7.251000002,0,0,0,0,0,0,,
8253,7.252000002,0,0,0,0,0,0,,
8254,7.253000002,0,0,0,0,0,0,,
8255,7.254000002,0,0,0,0,0,0,,
8256,7.255000002,0,0,0,0,0,0,,
8257,7.256000002,0,0,0,0,0,0,,
8258,7.257000002,0,0,0,0,0,0,,
8259,7.258000002,0,0,0,0,0,0,,
8260,7.259000002,0,0,0,0,0,0,,
8261,7.260000002,0,0,0,0,0,0,,
8262,7.261000002,0,0,0,0,0,0,,
8263,7.262000002,0,0,0,0,0,0,,
8264,7.263000002,0,0,0,0,0,0,,
8265,7.264000002,0,0,0,0,0,0,,
8266,7.265000002,0,0,0,0,0,0,,
8267,7.266000002,0,0,0,0,0,0,,
8268,7.267000002,0,0,0,0,0,0,,
8269,7.268000002,0,0,0,0,0,0,,
8270,7.269000002,0,0,0,0,0,0,,
8271,7.270000002,0,0,0,0,0,0,,
8272,7.271000002,0,0,0,0,0,0,,
8273,7.272000002,0,0,0,0,0,0,,
8274,7.273000002,0,0,0,0,0,0,,
8275,7.274000002,0,0,0,0,0,0,,
8276,7.275000002,0,0,0,0,0,0,,
8277,7.276000002,0,0,0,0,0,0,,
8278,7.277000002,0,0,0,0,0,0,,
8279,7.278000002,0,0,0,0,0,0,,
8280,7.279000002,0,0,0,0,0,0,,
8281,7.280000002,0,0,0,0,0,0,,
8282,7.281000002,0,0,0,0,0,0,,
8283,7.282000002,0,0,0,0,0,0,,
8284,7.283000002,0,0,0,0,0,0,,
8285,7.284000002,0,0,0,0,0,0,,
8286,7.285000002,0,0,0,0,0,0,,
8287,7.286000002,0,0,0,0,0,0,,
8288,7.287000002,0,0,0,0,0,0,,
8289,7.288000002,0,0,0,0,0,0,,
8290,7.289000002,0,0,0,0,0,0,,
8291,7.290000002,0,0,0,0,0,0,,
8292,7.291000002,0,0,0,0,0,0,,
8293,7.292000002,0,0,0,0,0,0,,
8294,7.293000002,0,0,0,0,0,0,,
8295,7.294000002,0,0,0,0,0,0,,
8296,7.295000002,0,0,0,0,0,0,,
8297,7.296000002,0,0,0,0,0,0,,
8298,7.297000002,0,0,0,0,0,0,,
8299,7.298000002,0,0,0,0,0,0,,
8300,7.299000002,0,0,0,0,0,0,,
8301,7.300000002,0,0,0,0,0,0,,
8302,7.301000002,0,0,0,0,0,0,,
8303,7.302000002,0,0,0,0,0,0,,
8304,7.303000002,0,0,0,0,0,0,,
8305,7.304000002,1,0,0,0,0,0,,
8306,7.305000002,1,0,0,0,0,0,,
8307,7.306000002,1,0,0,0,0,0,,
8308,7.307000002,1,1,0,0,0,0,,
8309,7.308000002,1,1,0,0,0,0,,
8310,7.309000002,1,1,0,0,0,0,,
8311,7.310000002,1,1,0,0,0,0,,
8312,7.311000002,1,1,0,0,0,0,,
8313,7.312000002,1,1,0,0,0,0,,
8314,7.313000002,1,1,0,0,0,0,,
8315,7.314000002,1,1,0,0,0,0,,
8316,7.315000002,0,1,0,0,0,0,,
8317,7.316000002,0,1,0,0,0,0,,
8318,7.317000002,0,1,0,0,0,0,,
8319,7.318000002,0,0,0,0,0,0,,
8320,7.319000002,0,0,0,0,0,0,,
8321,7.320000002,0,0,0,0,0,0,,
8322,7.321000002,0,0,0,0,0,0,,
8323,7.322000002,0,0,0,0,0,0,,
8324,7.323000002,0,0,0,0,0,0,,
8325,7.324000002,0,0,0,0,0,0,,
8326,7.325000002,0,0,0,0,0,0,,
8327,7.326000002,0,0,0,0,0,0,,
8328,7.327000002,0,0,0,0,0,0,,
8329,7.328000002,0,0,0,0,0,0,,
8330,7.329000002,0,0,0,0,0,0,,
8331,7.330000002,0,0,0,0,0,0,,
8332,7.331000002,0,0,0,0,0,0,,
8333,7.332000002,0,0,0,1,0,0,,
8334,7.333000002,0,0,0,1,0,0,,
8335,7.334000002,0,0,0,1,0,1,,
8336,7.335000002,0,0,0,0,0,1,,
8337,7.336000002,0,0,0,0,0,1,,
8338,7.337000002,0,0,1,0,0,1,,
8339,7.338000002,0,0,1,0,0,1,,
8340,7.339000002,0,0,1,0,1,1,,
8341,7.340000002,0,0,1,0,1,1,,
8342,7.341000002,0,0,1,0,1,1,,
8343,7.342000002,0,0,1,0,1,1,,
8344,7.343000002,0,0,1,0,1,1,,
8345,7.344000002,0,0,0,0,1,0,,
8346,7.345000002,0,0,0,0,1,0,,
8347,7.346000002,0,0,0,0,1,0,,
8348,7.347000002,0,0,0,0,0,0,,
8349,7.348000002,0,0,0,0,0,0,,
8350,7.349000002,0,0,0,0,0,0,,
8351,7.350000002,0,0,0,0,0,0,,
8352,7.351000002,0,0,0,0,0,0,,
8353,7.352000002,0,0,0,0,0,0,,
8354,7.353000002,0,0,0,0,0,0,,
8355,7.354000002,0,0,0,0,0,0,,
8356,7.355000002,0,0,0,0,0,0,,
8357,7.356000002,0,0,0,0,0,0,,
8358,7.357000002,0,0,0,0,0,0,,
8359,7.358000002,0,0,0,0,0,0,,
8360,7.359000002,0,0,0,0,0,0,,
8361,7.360000002,0,0,0,0,0,0,,
8362,7.361000002,0,0,0,0,0,0,,
8363,7.362000002,0,0,0,0,0,0,,
8364,7.363000002,0,0,0,0,0,0,,
8365,7.364000002,0,0,0,0,0,0,,
8366,7.365000002,0,0,0,0,0,0,,
8367,7.366000002,0,0,0,0,0,0,,
8368,7.367000002,0,0,0,0,0,0,,
8369,7.368000002,0,0,0,0,0,0,,
8370,7.369000002,0,0,0,0,0,0,,
8371,7.370000002,0,0,0,0,0,0,,
8372,7.371000002,0,0,0,0,0,0,,
8373,7.372000002,0,0,0,0,0,0,,
8374,7.373000002,0,0,0,0,0,0,,
8375,7.374000002,0,0,0,0,0,0,,
8376,7.375000002,0,0,0,0,0,0,,
8377,7.376000002,0,0,0,0,0,0,,
8378,7.377000002,0,0,0,0,0,0,,
8379,7.378000002,0,0,0,0,0,0,,
8380,7.379000002,0,0,0,0,0,0,,
8381,7.380000002,0,0,0,0,0,0,,
8382,7.381000002,0,0,0,0,0,0,,
8383,7.382000002,0,0,0,0,0,0,,
8384,7.383000002,0,0,0,0,0,0,,
8385,7.384000002,0,0,0,0,0,0,,
8386,7.385000002,0,0,0,0,0,0,,
8387,7.386000002,0,0,0,0,0,0,,
8388,7.387000002,0,0,0,0,0,0,,
8389,7.388000002,0,0,0,0,0,0,,
8390,7.389000002,0,0,0,0,0,0,,
8391,7.390000002,0,0,0,0,0,0,,
8392,7.391000002,0,0,0,0,0,0,,
8393,7.392000002,0,0,0,0,0,0,,
8394,7.393000002,0,0,0,0,0,0,,
8395,7.394000002,0,0,0,0,0,0,,
8396,7.395000002,0,0,0,0,0,0,,
8397,7.396000002,0,0,0,0,0,0,,
8398,7.397000002,0,0,0,0,0,0,,
8399,7.398000002,0,0,0,0,0,0,,
8400,7.399000002,0,0,0,0,0,0,,
8401,7.400000002,0,0,0,0,0,0,,
8402,7.401000002,0,0,0,0,0,0,,
8403,7.402000002,0,0,0,0,0,0,,
8404,7.403000002,0,0,0,0,0,0,,
8405,7.404000002,1,0,0,0,0,0,,
8406,7.405000002,1,0,0,0,0,0,,
8407,7.406000002,1,0,0,0,0,0,,
8408,7.407000002,1,1,0,0,0,0,,
8409,7.408000002,1,1,0,0,0,0,,
8410,7.409000002,1,1,0,0,0,0,,
8411,7.410000002,1,1,0,0,0,0,,
8412,7.411000002,1,1,0,0,0,0,,
8413,7.412000002,1,1,0,0,0,0,,
8414,7.413000002,1,1,0,0,0,0,,
8415,7.414000002,1,1,0,0,0,0,,
8416,7.415000002,0,1,0,0,0,0,,
8417,7.416000002,0,1,0,0,0,0,,
8418,7.417000002,0,1,0,0,0,0,,
8419,7.418000002,0,0,0,0,0,0,,
8420,7.419000002,0,0,0,0,0,0,,
8421,7.420000002,0,0,0,0,0,0,,
8422,7.421000002,0,0,0,0,0,0,,
8423,7.422000002,0,0,0,0,0,0,,
8424,7.423000002,0,0,0,0,0,0,,
8425,7.424000002,0,0,0,0,0,0,,
8426,7.425000002,0,0,0,0,0,0,,
8427,7.426000002,0,0,0,0,0,0,,
8428,7.427000002,0,0,0,0,0,0,,
8429,7.428000002,0,0,0,0,0,0,,
8430,7.429000002,0,0,0,0,0,0,,
8431,7.430000002,0,0,0,0,0,0,,
8432,7.431000002,0,0,0,0,0,0,,
8433,7.432000002,0,0,0,1,0,0,,
8434,7.433000002,0,0,0,1,0,0,,
8435,7.434000002,0,0,0,1,0,1,,
8436,7.435000002,0,0,0,0,0,1,,
8437,7.436000002,0,0,0,0,0,1,,
8438,7.437000002,0,0,1,0,0,1,,
8439,7.438000002,0,0,1,0,0,1,,
8440,7.439000002,0,0,1,0,1,1,,
8441,7.440000002,0,0,1,0,1,1,,
8442,7.441000002,0,0,1,0,1,0,,
8443,7.442000002,0,0,1,0,1,0,,
8444,7.443000002,0,0,1,0,1,0,,
8445,7.444000002,0,0,1,0,1,0,,
8446,7.445000002,0,0,0,0,1,0,,
8447,7.446000002,0,0,0,0,1,0,,
8448,7.447000002,0,0,0,0,0,0,,
8449,7.448000002,0,0,0,0,0,0,,
8450,7.449000002,0,0,0,0,0,0,,
8451,7.450000002,0,0,0,0,0,0,,
8452,7.451000002,0,0,0,0,0,0,,
8453,7.452000002,0,0,0,0,0,0,,
8454,7.453000002,0,0,0,0,0,0,,
8455,7.454000002,0,0,0,0,0,0,,
8456,7.455000002,0,0,0,0,0,0,,
8457,7.456000002,0,0,0,0,0,0,,
8458,7.457000002,0,0,0,0,0,0,,
8459,7.458000002,0,0,0,0,0,0,,
8460,7.459000002,0,0,0,0,0,0,,
8461,7.460000002,0,0,0,0,0,0,,
8462,7.461000002,0,0,0,0,0,0,,
8463,7.462000002,0,0,0,0,0,0,,
8464,7.463000002,0,0,0,0,0,0,,
8465,7.464000002,0,0,0,0,0,0,,
8466,7.465000002,0,0,0,0,0,0,,
8467,7.466000002,0,0,0,0,0,0,,
8468,7.467000002,0,0,0,0,0,0,,
8469,7.468000002,0,0,0,0,0,0,,
8470,7.469000002,0,0,0,0,0,0,,
8471,7.470000002,0,0,0,0,0,0,,
8472,7.471000002,0,0,0,0,0,0,,
8473,7.472000002,0,0,0,0,0,0,,
8474,7.473000002,0,0,0,0,0,0,,
8475,7.474000002,0,0,0,0,0,0,,
8476,7.475000002,0,0,0,0,0,0,,
8477,7.476000002,0,0,0,0,0,0,,
8478,7.477000002,0,0,0,0,0,0,,
8479,7.478000002,0,0,0,0,0,0,,
8480,7.479000002,0,0,0,0,0,0,,
8481,7.480000002,0,0,0,0,0,0,,
8482,7.481000002,0,0,0,0,0,0,,
8483,7.482000002,0,0,0,0,0,0,,
8484,7.483000002,0,0,0,0,0,0,,
8485,7.484000002,0,0,0,0,0,0,,
8486,7.485000002,0,0,0,0,0,0,,
8487,7.486000002,0,0,0,0,0,0,,
8488,7.487000002,0,0,0,0,0,0,,
8489,7.488000002,0,0,0,0,0,0,,
8490,7.489000002,0,0,0,0,0,0,,
8491,7.490000002,0,0,0,0,0,0,,
8492,7.491000002,0,0,0,0,0,0,,
8493,7.492000002,0,0,0,0,0,0,,
8494,7.493000002,0,0,0,0,0,0,,
8495,7.494000002,0,0,0,0,0,0,,
8496,7.495000002,0,0,0,0,0,0,,
8497,7.496000002,0,0,0,0,0,0,,
8498,7.497000002,0,0,0,0,0,0,,
8499,7.498000002,0,0,0,0,0,0,,
8500,7.499000002,0,0,0,0,0,0,,
8501,7.500000002,0,0,0,0,0,0,,
8502,7.501000002,0,0,0,0,0,0,,
8503,7.502000002,0,0,0,0,0,0,,
8504,7.503000002,0,0,0,0,0,0,,
8505,7.504000002,1,0,0,0,0,0,,
8506,7.505000002,1,0,0,0,0,0,,
8507,7.506000002,1,0,0,0,0,0,,
8508,7.507000002,1,1,0,0,0,0,,
8509,7.508000002,1,1,0,0,0,0,,
8510,7.509000002,1,1,0,0,0,0,,
8511,7.510000002,1,1,0,0,0,0,,
8512,7.511000002,1,1,0,0,0,0,,
8513,7.512000002,1,1,0,0,0,0,,
8514,7.513000002,1,1,0,0,0,0,,
8515,7.514000002,1,1,0,0,0,0,,
8516,7.515000002,0,1,0,0,0,0,,
8517,7.516000002,0,1,0,0,0,0,,
8518,7.517000002,0,1,0,0,0,0,,
8519,7.518000002,0,0,0,0,0,0,,
8520,7.519000002,0,0,0,0,0,0,,
8521,7.520000002,0,0,0,0,0,0,,
8522,7.521000002,0,0,0,0,0,0,,
8523,7.522000002,0,0,0,0,0,0,,
8524,7.523000002,0,0,0,0,0,0,,
8525,7.524000002,0,0,0,0,0,0,,
8526,7.525000002,0,0,0,0,0,0,,
8527,7.526000002,0,0,0,0,0,0,,
8528,7.527000002,0,0,0,0,0,0,,
8529,7.528000002,0,0,0,0,0,0,,
8530,7.529000002,0,0,0,0,0,0,,
8531,7.530000002,0,0,0,0,0,0,,
8532,7.531000002,0,0,0,0,0,0,,
8533,7.532000002,0,0,0,1,0,0,,
8534,7.533000002,0,0,0,1,0,0,,
8535,7.534000002,0,0,0,1,0,1,,
8536,7.535000002,0,0,0,0,0,1,,
8537,7.536000002,0,0,0,0,0,1,,
8538,7.537000002,0,0,1,0,0,1,,
8539,7.538000002,0,0,1,0,0,1,,
8540,7.539000002,0,0,1,0,1,1,,
8541,7.540000002,0,0,0,0,1,0,,
8542,7.541000002,0,0,0,0,1,0,,
8543,7.542000002,0,0,0,0,1,0,,
8544,7.543000002,0,0,0,0,1,0,,
8545,7.544000002,0,0,0,0,1,0,,
8546,7.545000002,0,0,0,0,0,0,,
8547,7.546000002,0,0,0,0,0,0,,
8548,7.547000002,0,0,0,0,0,0,,
8549,7.548000002,0,0,0,0,0,0,,
8550,7.549000002,0,0,0,0,0,0,,
8551,7.550000002,0,0,0,0,0,0,,
8552,7.551000002,0,0,0,0,0,0,,
8553,7.552000002,0,0,0,0,0,0,,
8554,7.553000002,0,0,0,0,0,0,,
8555,7.554000002,0,0,0,0,0,0,,
8556,7.555000002,0,0,0,0,0,0,,
8557,7.556000002,0,0,0,0,0,0,,
8558,7.557000002,0,0,0,0,0,0,,
8559,7.558000002,0,0,0,0,0,0,,
8560,7.559000002,0,0,0,0,0,0,,
8561,7.560000002,0,0,0,0,0,0,,
8562,7.561000002,0,0,0,0,0,0,,
8563,7.562000002,0,0,0,0,0,0,,
8564,7.563000002,0,0,0,0,0,0,,
8565,7.564000002,0,0,0,0,0,0,,
8566,7.565000002,0,0,0,0,0,0,,
8567,7.566000002,0,0,0,0,0,0,,
8568,7.567000002,0,0,0,0,0,0,,
8569,7.568000002,0,0,0,0,0,0,,
8570,7.569000002,0,0,0,0,0,0,,
8571,7.570000002,0,0,0,0,0,0,,
8572,7.571000002,0,0,0,0,0,0,,
8573,7.572000002,0,0,0,0,0,0,,
8574,7.573000002,0,0,0,0,0,0,,
8575,7.574000002,0,0,0,0,0,0,,
8576,7.575000002,0,0,0,0,0,0,,
8577,7.576000002,0,0,0,0,0,0,,
8578,7.577000002,0,0,0,0,0,0,,
8579,7.578000002,0,0,0,0,0,0,,
8580,7.579000002,0,0,0,0,0,0,,
8581,7.580000002,0,0,0,0,0,0,,
8582,7.581000002,0,0,0,0,0,0,,
8583,7.582000002,0,0,0,0,0,0,,
8584,7.583000002,0,0,0,0,0,0,,
8585,7.584000002,0,0,0,0,0,0,,
8586,7.585000002,0,0,0,0,0,0,,
8587,7.586000002,0,0,0,0,0,0,,
8588,7.587000002,0,0,0,0,0,0,,
8589,7.588000002,0,0,0,0,0,0,,
8590,7.589000002,0,0,0,0,0,0,,
8591,7.590000002,0,0,0,0,0,0,,
8592,7.591000002,0,0,0,0,0,0,,
8593,7.592000002,0,0,0,0,0,0,,
8594,7.593000002,0,0,0,0,0,0,,
8595,7.594000002,0,0,0,0,0,0,,
8596,7.595000002,0,0,0,0,0,0,,
8597,7.596000002,0,0,0,0,0,0,,
8598,7.597000002,0,0,0,0,0,0,,
8599,7.598000002,0,0,0,0,0,0,,
8600,7.599000002,0,0,0,0,0,0,,
8601,7.600000002,0,0,0,0,0,0,,
8602,7.601000002,0,0,0,0,0,0,,
8603,7.602000002,0,0,0,0,0,0,,
8604,7.603000002,0,0,0,0,0,0,,
8605,7.604000002,1,0,0,0,0,0,,
8606,7.605000002,1,0,0,0,0,0,,
8607,7.606000002,1,0,0,0,0,0,,
8608,7.607000002,1,1,0,0,0,0,,
8609,7.608000002,1,1,0,0,0,0,,
8610,7.609000002,1,1,0,0,0,0,,
8611,7.610000002,1,1,0,0,0,0,,
8612,7.611000002,1,1,0,0,0,0,,
8613,7.612000002,1,1,0,0,0,0,,
8614,7.613000002,1,1,0,0,0,0,,
8615,7.614000002,1,1,0,0,0,0,,
8616,7.615000002,0,1,0,0,0,0,,
8617,7.616000002,0,1,0,0,0,0,,
8618,7.617000002,0,1,0,0,0,0,,
8619,7.618000002,0,1,0,0,0,0,,
8620,7.619000002,0,0,0,0,0,0,,
8621,7.620000002,0,0,0,0,0,0,,
8622,7.621000002,0,0,0,0,0,0,,
8623,7.622000002,0,0,0,0,0,0,,
8624,7.623000002,0,0,0,0,0,0,,
8625,7.624000002,0,0,0,0,0,0,,
8626,7.625000002,0,0,0,0,0,0,,
8627,7.626000002,0,0,0,0,0,0,,
8628,7.627000002,0,0,0,0,0,0,,
8629,7.628000002,0,0,0,0,0,0,,
8630,7.629000002,0,0,0,0,0,0,,
8631,7.630000002,0,0,0,0,0,0,,
8632,7.631000002,0,0,0,0,0,0,,
8633,7.632000002,0,0,0,1,0,0,,
8634,7.633000002,0,0,0,1,0,0,,
8635,7.634000002,0,0,0,1,0,1,,
8636,7.635000002,0,0,0,0,0,1,,
8637,7.636000002,0,0,0,0,0,1,,
8638,7.637000002,0,0,0,0,0,1,,
8639,7.638000002,0,0,0,0,0,0,,
8640,7.639000002,0,0,0,0,1,0,,
8641,7.640000002,0,0,0,0,1,0,,
8642,7.641000002,0,0,0,0,1,0,,
8643,7.642000002,0,0,0,0,1,0,,
8644,7.643000002,0,0,0,0,1,0,,
8645,7.644000002,0,0,0,0,1,0,,
8646,7.645000002,0,0,0,0,0,0,,
8647,7.646000002,0,0,0,0,0,0,,
8648,7.647000002,0,0,1,0,0,0,,
8649,7.648000002,0,0,1,0,0,0,,
8650,7.649000002,0,0,1,0,0,0,,
8651,7.650000002,0,0,1,0,0,0,,
8652,7.651000002,0,0,0,0,0,0,,
8653,7.652000002,0,0,0,0,0,0,,
8654,7.653000002,0,0,0,0,0,0,,
8655,7.654000002,0,0,0,0,0,0,,
8656,7.655000002,0,0,0,0,0,0,,
8657,7.656000002,0,0,0,0,0,0,,
8658,7.657000002,0,0,0,0,0,0,,
8659,7.658000002,0,0,0,0,0,0,,
8660,7.659000002,0,0,0,0,0,0,,
8661,7.660000002,0,0,0,0,0,0,,
8662,7.661000002,0,0,0,0,0,0,,
8663,7.662000002,0,0,0,0,0,0,,
8664,7.663000002,0,0,0,0,0,0,,
8665,7.664000002,0,0,0,0,0,0,,
8666,7.665000002,0,0,0,0,0,0,,
8667,7.666000002,0,0,0,0,0,0,,
8668,7.667000002,0,0,0,0,0,0,,
8669,7.668000002,0,0,0,0,0,0,,
8670,7.669000002,0,0,0,0,0,0,,
8671,7.670000002,0,0,0,0,0,0,,
8672,7.671000002,0,0,0,0,0,0,,
8673,7.672000002,0,0,0,0,0,0,,
8674,7.673000002,0,0,0,0,0,0,,
8675,7.674000002,0,0,0,0,0,0,,
8676,7.675000002,0,0,0,0,0,0,,
8677,7.676000002,0,0,0,0,0,0,,
8678,7.677000002,0,0,0,0,0,0,,
8679,7.678000002,0,0,0,0,0,0,,
8680,7.679000002,0,0,0,0,0,0,,
8681,7.680000002,0,0,0,0,0,0,,
8682,7.681000002,0,0,0,0,0,0,,
8683,7.682000002,0,0,0,0,0,0,,
8684,7.683000002,0,0,0,0,0,0,,
8685,7.684000002,0,0,0,0,0,0,,
8686,7.685000002,0,0,0,0,0,0,,
8687,7.686000002,0,0,0,0,0,0,,
8688,7.687000002,0,0,0,0,0,0,,
8689,7.688000002,0,0,0,0,0,0,,
8690,7.689000002,0,0,0,0,0,0,,
8691,7.690000002,0,0,0,0,0,0,,
8692,7.691000002,0,0,0,0,0,0,,
8693,7.692000002,0,0,0,0,0,0,,
8694,7.693000002,0,0,0,0,0,0,,
8695,7.694000002,0,0,0,0,0,0,,
8696,7.695000002,0,0,0,0,0,0,,
8697,7.696000002,0,0,0,0,0,0,,
8698,7.697000002,0,0,0,0,0,0,,
8699,7.698000002,0,0,0,0,0,0,,
8700,7.699000002,0,0,0,0,0,0,,
8701,7.700000002,0,0,0,0,0,0,,
8702,7.701000002,0,0,0,0,0,0,,
8703,7.702000002,0,0,0,0,0,0,,
8704,7.703000002,0,0,0,0,0,0,,
8705,7.704000002,1,0,0,0,0,0,,
8706,7.705000002,1,0,0,0,0,0,,
8707,7.706000002,1,0,0,0,0,0,,
8708,7.707000002,1,1,0,0,0,0,,
8709,7.708000002,1,1,0,0,0,0,,
8710,7.709000002,1,1,0,0,0,0,,
8711,7.710000002,1,1,0,0,0,0,,
8712,7.711000002,1,1,0,0,0,0,,
8713,7.712000002,1,1,0,0,0,0,,
8714,7.713000002,1,1,0,0,0,0,,
8715,7.714000002,1,1,0,0,0,0,,
8716,7.715000002,0,1,0,0,0,0,,
8717,7.716000002,0,1,0,0,0,0,,
8718,7.717000002,0,1,0,0,0,0,,
8719,7.718000002,0,0,0,0,0,0,,
8720,7.719000002,0,0,0,0,0,0,,
8721,7.720000002,0,0,0,0,0,0,,
8722,7.721000002,0,0,0,0,0,0,,
8723,7.722000002,0,0,0,1,0,0,,
8724,7.723000002,0,0,0,1,0,0,,
8725,7.724000002,0,0,0,1,0,1,,
8726,7.725000002,0,0,0,1,0,1,,
8727,7.726000002,0,0,0,0,0,1,,
8728,7.727000002,0,0,1,0,0,0,,
8729,7.728000002,0,0,1,0,0,0,,
8730,7.729000002,0,0,1,0,1,0,,
8731,7.730000002,0,0,1,0,1,0,,
8732,7.731000002,0,0,0,0,1,0,,
8733,7.732000002,0,0,0,0,0,0,,
8734,7.733000002,0,0,0,0,0,0,,
8735,7.734000002,0,0,0,0,0,0,,
8736,7.735000002,0,0,0,0,0,0,,
8737,7.736000002,0,0,0,0,0,0,,
8738,7.737000002,0,0,0,0,0,0,,
8739,7.738000002,0,0,0,0,0,0,,
8740,7.739000002,0,0,0,0,0,0,,
8741,7.740000002,0,0,0,0,0,0,,
8742,7.741000002,0,0,0,0,0,0,,
8743,7.742000002,0,0,0,0,0,0,,
8744,7.743000002,0,0,0,0,0,0,,
8745,7.744000002,0,0,0,0,0,0,,
8746,7.745000002,0,0,0,0,0,0,,
8747,7.746000002,0,0,0,0,0,0,,
8748,7.747000002,0,0,0,0,0,0,,
8749,7.748000002,0,0,0,0,0,0,,
8750,7.749000002,0,0,0,0,0,0,,
8751,7.750000002,0,0,0,0,0,0,,
8752,7.751000002,0,0,0,0,0,0,,
8753,7.752000002,0,0,0,0,0,0,,
8754,7.753000002,0,0,0,0,0,0,,
8755,7.754000002,0,0,0,0,0,0,,
